,text
3447,then & now: the first federal times front page  
3448,how can agencies avoid being the victim of the next security breach? #cybercon2015 [register:  ]pic.twitter.com/xcdisu00pd
3449,"50 years ago: what's changed, what hasn't, since federal times' debut.  "
3450,may the odds be ever in your favor when it comes to retirement planning #fedwebcast  …pic.twitter.com/eepwiblcmr
3451,"50 years ago: what's changed, what hasn't, since federal times' debut.  "
3452,get ready for health cost hike. #fehbp  
3453,"paying homage to 50 years of fed times, 50 years of government  "
3454,cia debuts directorate for digital innovation  
3455,cia stands up first new directorate in 50 years  
3456,unlocking the true potential of information sharing & collaboration. ft. col gregory breazile  #cybercon2015  
3457,"government burns $125b in improper payments, gao says  "
3458,opm starts notifying breach victims — by mail  
3459,gsa's martha dorris to leave government  
3460,"administration issues new mandates on crowdsourcing, citizen science  "
3461,a welcome new attempt at personnel reform  
3462,#breakingbad walter white would be embarrassed.  
3463,top white house cybersecurity adviser steps down  
3464,#breakingbad walter white would be embarrassed.  
3465,government shutdown averted (for now).  pic.twitter.com/kmj3orzeyh
3466,what will it take for the u.s. to get serious about cyber?  
3467,government shutdown averted (for now).  pic.twitter.com/wresdsry0s
3468,#breakingbad walter white would be embarrassed.  
3469,meth lab explosion at federal facility gets congressional attention  
3470,government shutdown averted (for now).  pic.twitter.com/uyfsjnr32o
3471,"congress averts shutdown, passes cr through dec. 11  "
3472,walter white would be embarrassed.  
3473,contractor pays $4.6m for overcharging allegations  
3474,president obama will veto defense policy bill  
3475,information is king: ltg robert ferrel  shares successes & setbacks to data lockdown #cybercon2015  
3476,oig: va ‘completed’ appointments before seeing patients  
3477,what will it take for the u.s. to get serious about cyber?  
3478,get ready for health cost hike.  
3479,get ready for health cost hike. #fehbp  
3480,get ready for health cost hike. #fehbp  
3481,cbp using mobile fingerprint scanners at atlanta airport  
3482,federal cloud spending rises fast  
3483,fehbp premium rates jump 6.4 percent for 2016  
3484,deadline nears for shutdown aversion 
3485,what investment managers must know before they can safely manage a portfolio #fedwebcast  …pic.twitter.com/nyj0jayi3m
3486,jeh johnson joins cybercon roster  
3487,bill slashes pay of top-earning federal employees  
3488,how automated threat response can close the cyber gap  
3489,new ofpp podcast features agency it success stories  
3490,fitara is law: delay is not an option  
3491,fedramp high draft: what the public comments reveal  
3492,early comments give insight on fedramp high baseline  
3493,it's time for organizations to get fit  
3494,how to supersize your valuation  
3495,"the usps isn't addressing its real problem, says  steve pociask.  "
3496,how your christmas shopping affects usps.  
3497,cloud adoption at dha  
3498,consolidation challenges for dha  
3499,how can gsa bring in more business?  
3500,did you lose pay in the 2013 shutdown? you might be able to recover damages.  
3501,administration rolls out data-driven hiring roadmap  
3502,4 tips for getting your first dhs contract  
3503,is dod healthcare reform already doomed?  
3504,did you lose pay in the 2013 shutdown? you might be able to recover damages.  
3505,today: webcast with thomas sasala on dod virtualization  
3506,did you lose pay in the 2013 shutdown? you might be able to recover damages.  
3507,woytek: how sewp v will simplify it buys  
3508,shifting paradigms and the recycling program at fletc  
3509,postal service to push for compromise reform bill  
3510,cbp's cto on his most significant accomplishments  
3511,cia reorganizing to meet cyber threats  
3512,successor to #networx has its own character.  
3513,". sees , intel as #networx successor market  "
3514,". sees , intel as #networx successor market  "
3515,what happened to phased retirement?  
3516,". sees , intel as #networx successor market  "
3517,". sees , intel as #networx successor market  "
3518,". sees , intel as #networx successor market  "
3519,successor to #networx has its own character.  
3520,". sees , intel as #networx successor market  "
3521,what happened to phased retirement?  
3522,". sees , intel as #networx successor market  "
3523,"gsa sees disa, intel community as eis market  "
3524,"the usps isn't addressing its real problem, says  steve pociask.  "
3525,postal service swears in first female postmaster general 
3526,new cio challenges feds to find it solutions  
3527,energy gets new cio from ostp  
3528,". sees , intel as #networx successor market  "
3529,"the usps isn't addressing its real problem, says steve pociask.  "
3530,". sees , intel as #networx successor market  "
3531,". sees , intel as #networx successor market  "
3532,successor to #networx has its own character.  
3533,". sees , intel as #networx successor market  "
3534,"bill would switch federal pensions to ""high five"" system  "
3535,an end to government shutdowns? new bill proposes fix  
3536,"the usps isn't addressing its real problem, says  steve pociask.  "
3537,". sees , intel as #networx successor market  "
3538,what happened to phased retirement?  
3539,ig: vha misappropriated $92.5m for claims system  
3540,nteu president colleen kelley to step down  
3541,bill gives thousands of postal managers appeal rights  
3542,raytheon adds some muscle to missile division.  
3543,what happened to phased retirement?  
3544,"the usps isn't addressing its real problem, says  steve pociask.  "
3545,". sees , intel as #networx successor market  "
3546,". sees , intel as #networx successor market  "
3547,". sees , intel as #networx successor market  "
3548,bill boosting federal sick leave for disabled vets advances  
3549,". sees , intel as #networx successor market  "
3550,new rule proposes price transparency in gsa contracts  
3551,cdm rollout to accelerate through 2015  
3552,". sees , intel as #networx successor market  "
3553,air force plans to grow diversity in senior exec ranks  
3554,more #cdm task orders.   
3555,"gsa pitches $50b eis contract to dod, intel customers  "
3556,when is the cloud not really the cloud?  
3557,hold the applause for the postal service  
3558,more #cdm task orders.   
3559,shutdown averted: congress funds dhs through 2015  
3560,"eis: big news for government telecom, it, infrastructure  "
3561,successor to #networx has its own character.  
3562,networx contract vehicle gets three-year extension  
3563,free webcast with thomas sasala: dod virtualization  
3564,what happened to phased retirement?  
3565,more #cdm task orders.   
3566,successor to #networx has its own character.  
3567,what happened to phased retirement?  
3568,more #cdm task orders.   
3569,successor to #networx has its own character.  
3570,where is phased retirement? agencies keep feds waiting  
3571,"house fails to fund dhs, agency heads toward shutdown  "
3572,capitalizing on mobility to elevate training and productivity  
3573,"eis draft pushes virtualization, software-defined networks  "
3574,draft rfp for ns2020 telecomms contracts  
3575,what's what in the white house leadership development program?  
3576,more #cdm task orders.   
3577,more #cdm task orders.   
3578,more #cdm task orders.   
3579,draft telecom rfp released  
3580,dhs shuts down as congress fails to pass funding bill  
3581,legislation watch for feds:  
3582,cyber: not a 'nerd topic'  
3583, would like to interview borras on nppd goals and priorities can you reach out? amedici.com
3584,the untold damage of the dhs budget fight  
3585,what should  do first? some ideas.  
3586,omb has 'critical need' for it specialists  
3587,house will vote to fund dhs through march 19  
3588,dhs seeks cyber wisdom in data.  
3589,draft rfp for #networx follow-on due tomorrow.  
3590,draft rfp for #networx follow-on due in days.  
3591,draft rfp for #networx follow-on due in days.  
3592,bipartisan bill strengthens ig subpoena powers  
3593,draft rfp for #networx follow-on due in days.  
3594,psc wants obama to rescind contractor crackdown order  
3595,industry group asks obama to rescind executive order  
3596,fedramp to get an upgrade.  
3597,draft rfp for #networx follow-on due in days.  
3598,cia to launch private app store next month  
3599,draft rfp for #networx follow-on due in days.  
3600,the #army has been aggressively cleaning house when it comes to data center consolidation  
3601,probing the details of the president's new ses program  
3602,draft rfp for #networx follow-on due in days.  
3603,draft rfp for #networx follow-on due in days.  
3604,draft rfp for #networx follow-on due in days.  
3605,draft rfp for #networx follow-on due in days.  
3606,draft rfp for #networx follow-on due in days.  
3607,draft rfp for #networx follow-on due in days.  
3608,draft rfp for next federal telecom contract due feb. 28  
3609,the plan to fix federal it  
3610,senate plans vote on funding bill to avert dhs shutdown  
3611,contracting success in a changing government environment  
3612,are fdcci goals too timid?  
3613,the cost of not funding dhs  
3614,place your agency on the enterprise risk management continuum  
3615,what government can learn from silicon valley entrepreneurs?  
3616,virtualization's value in data center consolidation  
3617,legislation watch for feds:  
3618,editorial: modernization means more than it  
3619,federal employee firing hits record low in 2014  
3620,va secretary sorry for false special forces claim  
3621,cyber center to coordinate threat intel.  
3622,dhs hurtles toward shutdown as funding bill stalls  
3623,denise turner roth takes the helm at gsa  
3624,fedramp to get an upgrade.  
3625,omb getting more active in cybersecurity  
3626,contract calendar  
3627,"with a presidential mandate to move toward cloud technologies, adoption of the cloud in government seems inevitable  "
3628,keep an eye on these bills.  
3629,what else could your fitbit do?  cto wolf tombe on wearable tech.    
3630,fedramp to get an upgrade.  
3631,what else could your fitbit do?  cto wolf tombe on wearable tech.    
3632,usaid funds ebola 'smart pod' project  
3633,fedramp to get an upgrade.  
3634,legislation watch for feds:  
3635,usaid funds ebola 'smart pod' project  
3636,"the transformative power of mobility: wolf tombe, cto, u.s. customs and border protection  "
3637,"why the enterprise technical architecture is important: wolf tombe, cto, u.s. customs and border protection  "
3638,"dj patil named first chief data scientist, deputy cto  "
3639,"since the fdcci was launched 4yrs ago, it managers have met obstacles, successes & hard-won lessons learned  "
3640,"adapting wearable tech for security uses: wolf tombe, cto, u.s. customs and border protection  "
3641,deltek top 20 opportunities  
3642,what else could your fitbit do?  cto wolf tombe on wearable tech.    
3643,fedramp to get an upgrade.  
3644,what else could your fitbit do?  cto wolf tombe on wearable tech.    
3645,"adapting wearable tech for security uses: wolf tombe, cto, u.s. customs and border protection  "
3646,"new website, procurement guidance coming for fedramp "
3647,the magic-wand approach to fixing federal it  
3648,chaffetz: pay reform among top priorities  
3649,obama taps insider clancy to lead the secret service  
3650,nist offering millions for online id projects  
3651,energy creates office to commercialize research  
3652,. head on budget impacts to security.  
3653,how can gsa bring in more business?  
3654,wanted: the next generation of postal service vehicles  
3655,"new dod chief: we must become leaner, balance budget  "
3656,experts: data center consolidation goals not aggressive enough  
3657,6 bills every federal employee should watch in 2015  
3658,agency spending on cloud computing predicted to grow from $2.3 billion in fy 2013 to $6.1 billion in fy 2018  
3659, head on budget impacts to security.  
3660,how can  bring in more business?  
3661,what's top priority for new oversight committee head ?  
3662,what should  do first? some ideas.  
3663,gallery: act/iac's igniting innovation showcase  
3664,tsa pulls back on big-data precheck expansion 
3665,what should  do first? some ideas.  
3666,new cloud contract in development at gsa  
3667,computer problems still affect obamacare sign-up  
3668,what should  do first? some ideas.  
3669,cyber center to coordinate threat intel.  
3670,when is the cloud not really the cloud?   
3671,what should  do first? some ideas.  
3672,lawmaker cracks down on workplace smut.  
3673,gallery: act/iac's igniting innovation showcase  
3674,when is the cloud not really the cloud?   
3675,when is the cloud not really the cloud?  
3676,what should  do first? some ideas.  
3677,dhs seeks cyber wisdom in data.  
3678,what should  do first? some ideas.  
3679,dhs seeks cyber wisdom in data.  
3680,lawmaker cracks down on workplace smut.  
3681,"as federal agencies move toward data center consolidation, they face both cultural/structural challenges  "
3682,lawmaker cracks down on workplace smut.  
3683,dhs seeks cyber wisdom in data.  
3684,changing deciding officials can be risky  
3685,the ins and outs of infrastructure  
3686,3 priorities for the federal cio  
3687,report: feds slow to modernize enterprise systems  
3688,budget impacts on border security  
3689,when is the cloud not really the cloud?   
3690,cyber center to coordinate threat intel.  
3691,lawmaker cracks down on workplace smut.  
3692,dhs seeks cyber wisdom in data.  
3693,. wants to roll back pension contribution hikes for feds.  
3694,dod hashing out commercial cloud breach response  
3695,lawmaker cracks down on workplace smut.  
3696,senate confirms ash carter as next defense secretary  
3697,lawmaker cracks down on workplace smut.  
3698,"oasis: a new era, with gsa's jim ghiloni  "
3699,government eyes performance contracting for lighting control  
3700,. wants to roll back pension contribution hikes for feds.  
3701,gallery: act/iac's igniting innovation showcase  
3702,the front line for a 'culture of excellence'  
3703,lawmaker cracks down on workplace smut.  
3704,lawmaker cracks down on workplace smut.  
3705,cyber center to coordinate threat intel.  
3706,bill bans federal employees from watching porn at work  
3707,fedramp adds three new 3paos  
3708,cyber center to coordinate threat intel.  
3709,harris/exelis merger could reshape contractor landscape  
3710,"with funding invested in legacy data center solutions, fed it leaders are challenged to leverage the public cloud  "
3711,"it acquisition, pii added to gao high-risk list  "
3712,cyber center to coordinate threat intel.  
3713,cyber center to coordinate threat intel.  
3714,tony scott as us cio: an assessment  
3715,fbi video: doe scientist attempts to sell nuclear secrets  
3716,former dhs official cummiskey: drones just the latest problem for the secret service. 
3717,fbi: video shows lanl scientist selling nuclear secrets  
3718,new cyber center to coordinate threat intelligence  
3719,femp plays a critical role in collecting & analyzing the data used to assess federal agency sustainability #fedwebcast
3720,edge hosting gains fedramp ato  
3721,starting now #fedwebcast -- espcs: smart approaches toward energy efficiency  
3722,federal websites get safer  hardcoding  
3723,jim ghiloni explains the benefits of oasis  
3724,femp  director dr. tim unruh to speak about energy efficiency at today's #fedwebcast  pic.twitter.com/qag0i5qxjg
3725,former dhs official cummiskey: drones are the least of the secret service's problems.  
3726,tony scott as us cio: an assessment  
3727,where's the money going? see our complete coverage of the 2016 budget.  
3728,gallery: act/iac's igniting innovation showcase  
3729,rep. jason chaffetz calls on feds to help remove bad employees  
3730,key republican: congress will repeal sequestration cuts  
3731,dhs: getting the budget process back on track  
3732,what's top priority for new oversight committee head ?  
3733,commerce ig needs email management solution  
3734,gallery: act/iac's igniting innovation showcase  
3735,how fed agencies can comply with obama’s directive to use espcs to invest in energy-efficiency facilities #fedwebcast  
3736,in the black? postal service has a 'fantastic quarter'  
3737,how your agency can best leverage espcs to improve the energy efficiency of facilities  #fedwebcast  
3738,gallery: act/iac's igniting innovation showcase  
3739,tony scott as us cio: an assessment  
3740,rep. donna edwards wants to roll back pension contribution hikes for feds.  
3741,"new it, more fed employees and a serious data push. #federalbudget2016  "
3742,tony scott as us cio: an assessment  
3743,fed agencies used #espcs to arrange $1.2b in project investments saving +$3.5b in energy/water costs #fedwebcast  
3744,former dhs official cummiskey: drones are the least of the secret service's problems. 
3745,"by 2024, agencies will spend as much as $16.5 billion storing redundant copies of data that are not actively in use  "
3746,it gets a boost. #federalbudget  
3747,former dhs official: drones are the least of the secret service's problems. 
3748,what's top priority for new oversight committee head ?  
3749,espcs allow agencies to undertake large-scale facility renovations for the purpose of energy efficiency #fedwebcast  
3750,tony scott as us cio: an assessment  
3751,gallery: act/iac's igniting innovation showcase  
3752,former dhs official: drones are the least of the secret service's problems.  
3753,"new it, more fed employees and a serious data push. #federalbudget2016  "
3754,learn more about the energy savings performance contract (#espc) program & how it works #fedwebcast  
3755,former dhs official cummiskey: drones are the least of the secret service's problems.  
3756,"#federalbudget would reorganize, consolidate agencies.  "
3757,agencies are under white house mandate to use #espcs to secure $4 bill for energy efficiency renovations #fedwebcast  
3758,where's the money going? see our complete coverage of the 2016 budget.  
3759,tony scott as us cio: an assessment  
3760,former dhs official: drones are the least of the secret service's problems.  
3761,iaas case study: the energy department's yourcloud  
3762,"adopting iaas a problem of culture, not tech  "
3763,chris cummiskey has a way forward for the .  
3764,igniting innovation 2015  
3765,free report: download now  
3766,femp  is working on a follow-on espc program #fedwebcast  
3767,drones are just the latest challenge for secret service  
3768,defense health shoring up it ahead of ehr move  
3769,how agencies can best leverage #espcs to dramatically improve the energy efficiency of facilities #fedwebcast  
3770,the next u.s. chief information officer  
3771,gain for  in #federalbudget  
3772,. wants to roll back pension contribution hikes for feds.  
3773,what's top priority for new oversight committee head?  
3774,"#federalbudget would reorganize, consolidate agencies.  "
3775,take us with you.  
3776,tony scott named new federal cio  
3777,it gets a boost. #federalbudget  
3778,chaffetz: feds deserve pay raise  
3779,new bill would roll back pension contribution hikes  
3780,how to develop energy efficient strategies for success while avoiding common pitfalls/challenges #fedwebcast  
3781,drones and cybersecurity part 2: solutions  
3782,chaffetz: pay reform among top priorities  
3783,nteu legislative conference rep. jason chaffetz  
3784,espcs: smart approaches toward energy efficiency #fedwebcast  
3785,"with its flexibility/on-demand scalability, cloud technology is helping open massive research materials to scientists  "
3786,"budget would reorganize, consolidate agencies.  "
3787,check our full coverage of #federalbudget2016.
3788,"according to : espc offers benefits to military, installations. learn more at our #fedwebcast  "
3789,where's the money going? see our complete coverage of the 2016 budget.  
3790,from castles to beer: a different approach to cyber security  
3791,"#federalbudget would reorganize, consolidate agencies.  "
3792,hybrid cloud strategy requires finesse  
3793,obama budget pushes better decisions using open data  
3794,full budget coverage  
3795,according to : espcs are starting to snowball [ …] learn more @ our #fedwebcast  
3796,top republican: federal employees deserve pay raise  
3797,gain for  in #fedbudget  
3798,hhs budget would extend health care access  
3799,how your agency can best leverage espcs to improve the energy efficiency of facilities  #fedwebcast  
3800,8 key data breaches of 2014  
3801,jim ghilono explains the benefits of oasis  
3802,obama's budget would enlarge the federal workforce. 
3803,gsa's jim ghiloni: why use oasis?  
3804,learn more about the energy savings performance contract (#espc) program & how it works #fedwebcast  
3805,"budget would reorganize, consolidate agencies.  "
3806,it gets a boost. #federalbudget  
3807,it gets a boost. #federalbudget  
3808,commerce budget focuses on data-driven economy  
3809,fedramp officials want dialogue on high-impact baseline  
3810,obama's budget would enlarge the federal workforce. 
3811,aws offers free access to cloud analytics for feds  
3812,anderson & brooks: why hud staffed up  
3813,obama budget pushes better decision using open data  
3814,how fed agencies can comply with obama’s directive to use espcs to invest in energy-efficiency facilities #fedwebcast  
3815,why cios are becoming chief solutions officers  
3816,obama proposes $13.2b to fund interior  
3817,espcs allow agencies to undertake large-scale facility renovations for the purpose of energy efficiency #fedwebcast  
3818,doj budget increases community spending  
3819,gain for  in #fedbudget  
3820,obama's budget would enlarge the federal workforce.  
3821,obama's budget would enlarge the federal workforce.  
3822,"dhs budget focuses on border protection, cybersecurity  "
3823,budget would boost va funding  
3824,president's budget includes 2.7 percent increase in it spending  
3825,"obama wants 34,000 more federal employees in 2016  "
3826,how project management can create a more efficient government  
3827,psc acquires techamerica  
3828,obama to propose 1.3 percent federal pay raise for 2016  
3829,femp  director dr. tim unruh to speak about energy efficiency at our #fedwebcast  pic.twitter.com/vh8xur57x4
3830,new #fedwebcast -- espcs: smart approaches toward energy efficiency  
3831,fed agencies used #espcs to arrange $1.2b in project investments saving +$3.5b in energy/water costs #fedwebcast  
3832,report finds   never stood a chance.  
3833,"3 technologies to lead federal innovation in 2015, from .  "
3834,if i knew then: richard spires  
3835,former usps employee gets 3 years for $1.6m scheme  
3836,nick nayak to return to irs as cpo  
3837,senate passes budget deal  
3838,pentagon releases first batch of carter emails  
3839,justice offers first look at $1.4b itss-5 contract  
3840,how katrina revitalized cross-government communications. #federaltimes50 
3841,how domestic terrorism pushed government to tighter access controls. #federaltimes50  
3842,manning & snowden: the insider threat revealed.   #federaltimes50
3843,"bergdahl search 'was a logistics nightmare,' killed morale  "
3844,bowen talks dha wins ahead of stepping down  
3845,a civil service holiday wish list  
3846,"fbi, cia, nsa seek army officers for fellowships: apply now  "
3847,pentagon: secretary carter used personal email account  
3848,afge president says budget deal offers ‘no harm’ for employees  
3849,disa reevaluating telework policy  
3850,"a quiet tuesday morning exploded, and gvt got serious about info-sharing. #federaltimes50  pic.twitter.com/cmxgdlgp8k"
3851,"fcc cio: efficiency matters; agility, resiliency matter more  "
3852,final cisa bill wrapped into omnibus package  
3853,today: it transformation  
3854,"watergate: public distrust of govt, govt distrust of media   via .twitter.com/pq1eh6oopb"
3855,today: learn how to maximize federal it w/ fewer resources & a small budget   …pic.twitter.com/vgouklyvbk
3856,big news icymi:  lifts ses performance caps to 2010 levels  
3857,obama lifts ses performance caps to 2010 levels  
3858,why behavior science matters to the feds  
3859,nga awards 'price-per-sprint' contract  
3860,tomorrow: learn how to maximize federal it w/ fewer resources & a small budget   …pic.twitter.com/tkj4yimprh
3861,key homeland security priorities to watch in 2016  
3862,improving government with an executive ‘nudge’  
3863,domestic terror yields tighter access controls. #federaltimes50  
3864,he'll face trial by general court-martial; but was #bergdahl a whistleblower?  &  discuss  
3865,was bowe bergdahl a whistleblower?  
3866,"as congress pushes defense department reform, so does carter  "
3867,5 policies that shaped the pentagon  
3868,"check it out: federal retirement university lesson 5, retirement resources, goals and constraints, is now live  "
3869,former irs employee's tax scheme nets $3.4m in refunds  
3870,steps needed to ensure data/networks remain secure in both the in-house & outsourced models  #changeagents  …
3871,the '90s shutdown: the one that kickstarted hyperpartisanship. #federaltimes50  
3872,will a new approach to it management save you money? how much? find out from  at the #changeagents webcast  …
3873,how a storm revealed cross-government communications breakdown.   #federaltimes50
3874,after the wall fell: cashing the peace dividend. #federaltimes50  
3875,factors to consider when formulating an it migration strategy #changeagents  …pic.twitter.com/5leyfyubxg
3876,2: types of retirement resources  
3877,opm still searching for 7 percent of breach victims  
3878,"lesson 5 conclusion: retirement resources, goals and constraints  "
3879,"house bill lets state, local take advantage of dhs cyber tools  "
3880,how is your agency using nist's cybersecurity framework?  
3881,the pros/cons of hosting or handing over apps/data to be maintained on a vendor’s hardware #changeagents  …
3882,"a quiet tuesday morning exploded, and gvt got serious about info-sharing. #federaltimes50  pic.twitter.com/kzjd7hfmr9"
3883,manning & snowden: the insider threat revealed.   #federaltimes50
3884,defense secretary: confirmation delays impede isil fight  
3885,senate passes stop-gap bill to avoid shutdown  
3886,"a quiet tuesday morning exploded, and gvt got serious about info-sharing. #federaltimes50  "
3887,state dept cyberstalker pleads guilty to sextortion charges  
3888,6 ways feds can improve it acquisition and access  
3889,va: accountability means more than just firing people  
3890,see why federal leaders are rethinking their approach to it management #changeagents  …pic.twitter.com/chiyootweu
3891,caci announces purchase of nss from l-3  
3892,www-dot-revolution: how the internet totally transformed government. #federaltimes50  
3893,readers' choice: the most significant events to federal operations  
3894,we shared our #federaltimes50 list of 10 events to reshape govt. here's what readers chose  pic.twitter.com/j45efkgsly
3895,manning & snowden: the insider threat revealed.   #federaltimes50pic.twitter.com/9s2s8fljhj
3896,government waste gets a 2015 star wars tie-in  
3897,another silk road investigator sentenced for money laundering  
3898,how a storm revealed cross-government communications breakdown.   #federaltimes50pic.twitter.com/qfpdgxb1pj
3899,". used data, not opinions for redesign of new site   via .twitter.com/oeuk71qokm"
3900,1 week left: learn how to maximize fed it w/ fewer resources & a small budget #changeagents  …pic.twitter.com/z5xasdp5vr
3901,"fcc used data, not opinions for redesign of new site  "
3902,how gsa will transform federal buying  
3903,nasa went to the moon and america's innovation reputation soared just as high. #federaltimes50  
3904,federal employees receive a congressional apology  
3905,an apology to the feds from a member of congress? indeed.   via .twitter.com/2jnscexvyl
3906,'best places' survey: employee engagement gains ground  
3907,report: feds could save $6b with more dod civilians  
3908,fed execs look forward:  admin roth on rethinking govt acquisition   #federaltimes50pic.twitter.com/mqfraz2tfi
3909,how a storm revealed cross-government communications breakdown.   #federaltimes50pic.twitter.com/whlv4zpwci
3910,flawed or misunderstood? gsa administrator denise turner roth on the far  
3911,how  landed on the ideal federal it management transition strategy #changeagents  …pic.twitter.com/gnou9smkoc
3912,federal fuel consumption hits new low  
3913,read & hear how  describes the digital (r)evolution underway   #federaltimes50pic.twitter.com/uyqcsrmpcg
3914,survey: feds satisfaction ticks up after 4-year slide  
3915,"a quiet tuesday morning exploded, and gvt got serious about info-sharing. #federaltimes50  pic.twitter.com/aitkxctntb"
3916,the '90s shutdown: the one that kickstarted hyperpartisanship. #federaltimes50  pic.twitter.com/tckpch4i2n
3917,what nixon meant for trust in government. #federaltimes50  
3918,a half-century of whirlwind change. #federaltimes50  
3919,a digital (r)evolution?  says it's happening. #federaltimes50   .twitter.com/vd07epn7to
3920,pay attention to the big stuff  
3921,how domestic terrorism pushed government to tighter access controls. #federaltimes50  pic.twitter.com/x6r6kxehez
3922,the digital government (r)evolution  
3923,card catalogs? pay phones? www changed everything. govt had to catch up   #federaltimes50pic.twitter.com/pwmrtd73ke
3924,. looks for ses remedy.  pic.twitter.com/lamezharb5
3925,no more words.  rfi asks for demos instead   via 
3926,the silicon valley effect: federal cio tony scott on tapping ‘the innovative engine’  
3927,preconceived notions about being a fed? acting  chief cobert comments   #federaltimes50pic.twitter.com/9wwj9pha6t
3928,the war that came to our living rooms. #federaltimes50  
3929,"in op-ed,  offers words of gratitude to the fed workforce     #federaltimes50pic.twitter.com/arunuchzrd"
3930,federal fuel consumptions hit new low  
3931,6 scandals that stuck. #federaltimes50  pic.twitter.com/n3tyroxfr1
3932,icymi: editor  on   talking #federaltimes50   …pic.twitter.com/tuewpb26qd
3933,"a quiet tuesday morning exploded, and gvt got serious about info-sharing. #federaltimes50  pic.twitter.com/yg2fz3g7av"
3934,acting  chief cobert shares her vision for the future fed workforce    #federaltimes50pic.twitter.com/gmb04wkj99
3935,how opm will build a federal workforce of the future  
3936,from watergate to the world wide web: the top historic events to reshape govt in the last 50 yrs #federaltimes50  
3937,celebrating 50 years of government transformation  
3938,manning & snowden: the insider threat revealed.   #federaltimes50
3939,. calls it transformation an 'exponential storm.' hear what he means dec. 16  …pic.twitter.com/52uypumglo
3940,op-ed from president barack obama: government's one constant amid change  
3941,op-ed from : govt's one constant amid change   #federaltimes50  .twitter.com/7zbaxat8ww
3942,who's hacking interior?  
3943,how a storm revealed cross-government communications breakdown.   #federaltimes50
3944,op-ed from president barack obama:government's one constant amid change  
3945,op-ed: president barack obama on government's one constant amid change  
3946,manning & snowden: the insider threat revealed.   #federaltimes50pic.twitter.com/zwedwcz68y
3947,the '90s shutdown: the one that kickstarted hyperpartisanship. #federaltimes50  pic.twitter.com/vvd5gvynoz
3948,for our 50th anniv we named 10 of the most pivotal moments for the fed gov #federaltimes50  pic.twitter.com/hdnzy1apbu
3949,how a storm revealed cross-government communications breakdown.   #federaltimes50
3950,new fehb self + 1 option may not be as good as people hoped.  
3951,how hurricane katrina revealed cross-government communications breakdown.   #federaltimes50pic.twitter.com/0xk1xsezn2
3952,the '90s shutdown: the one that kickstarted hyperpartisanship. #federaltimes50  pic.twitter.com/0wxlevwgio
3953,how domestic terrorism pushed government to tighter access controls. #federaltimes50  
3954,. looks for ses remedy.  pic.twitter.com/zdlnoyknlr
3955,can you name the top events that shaped government over the last 50 years? #federaltimes50  pic.twitter.com/qfniwsineq
3956,manning & snowden: the insider threat revealed.   #federaltimes50
3957,. beth mcgrath on how katrina spurred cross-govt collaboration. #federaltimes50  pic.twitter.com/qxdid8slju
3958,"./ leaks: threat from within emerges, govt is transformed   #federaltimes50pic.twitter.com/qq2648figc"
3959,"with executive order pending, napa ponders how to fix ses  "
3960,manning & snowden: the insider threat revealed.  pic.twitter.com/mxuly1yuf4
3961,napa looks for a fix for the senior executive service.  
3962,innovation is harder with hands tied.
3963,agencies find some hurdles to innovation  
3964,"a quiet tuesday morning exploded, and gvt got serious about info-sharing. #federaltimes50  pic.twitter.com/8yahqkfntp"
3965,"how the berlin wall's collapse marked end of cold war, led to brac. #federaltimes50  pic.twitter.com/buhwqozv03"
3966,. calls the potential of it 'the #exponential storm.' register 2 hear what he means  
3967,the '90s shutdown: the one that kickstarted hyperpartisanship. #federaltimes50  pic.twitter.com/n8fapnb1hj
3968,doj recovered $1.1b in contract fraud settlements in 2015  
3969,micro-task site helps feds get stuff done  
3970,manning/snowden leaks: the threat within emerges   see why it's a #federaltimes50 eventpic.twitter.com/8bdrmcdibo
3971,icymi: guess the 10 events that reshaped the govt over the last 50 years #federaltimes50  pic.twitter.com/nijvg3u26e
3972,"a quiet tuesday morning exploded, and gvt got serious about info-sharing. #federaltimes50  "
3973,how watergate eroded trust in government. #federaltimes50  pic.twitter.com/texpvnq86c
3974,new fehb self + 1 option may not be as good as people hoped.  
3975,katrina: cross-gov collaboration prioritized. see why it's a #federaltimes50 event   .twitter.com/6wmoslvyxn
3976,the '90s shutdown: the one that kickstarted hyperpartisanship. #federaltimes50  pic.twitter.com/vptehomztu
3977,manning/snowden leaks: the threat from within emerges  
3978,how domestic terrorism pushed government to tighter access controls. #federaltimes50  pic.twitter.com/oanvdwadsf
3979,"a quiet tuesday morning exploded, and gvt got serious about info-sharing. #federaltimes50  pic.twitter.com/ikxxrxcaz1"
3980,the '90s shutdown: the one that kickstarted hyperpartisanship. #federaltimes50  pic.twitter.com/bwnxw5wtwy
3981,"a quiet tuesday morning exploded, and gvt got serious about info-sharing. #federaltimes50 "
3982,the '90s shutdown: the one that kickstarted hyperpartisanship. #federaltimes50  
3983,how to read the fitara scorecard grades  
3984,"from vietnam to the moon landing, here's the top historic events to reshape govt in the last 50 yrs #federaltimes50  "
3985,"how silicon valley, private sector influence innovation at state.  "
3986,how the berlin wall's collapse led to brac. #federaltimes50  pic.twitter.com/cwtl8q0ypn
3987,this week in federal times: data privacy leads the news  
3988,fbi gets new cyber chief  
3989,bad cyber hygiene like driving too fast on icy road  
