,text
5329,our new center for audit excellence will help promote good governance at home and abroad: http://1.usa.gov/1iohiuh pic.twitter.com/pikaunrvtp
5330,. guidance pushes for wider #hivtreatment.read about how better cost data could help efforts to expand treatmenthttp://1.usa.gov/1o64l4p 
5331,curious about our new center for audit excellence? watch this video--> https://www.youtube.com/watch?v=nklj7ufesk8 …
5332,are you ready? revised federal internal control standards are effective today: http://1.usa.gov/1ilqu7b pic.twitter.com/xvm6a9gel0
5333,"as new medical codes (#icd-10) go live today, read about system changes made to process medicare claims: http://1.usa.gov/1o5on3p "
5334,today we launch our new center for audit excellence to help all watchdogs guard government accountability: http://wp.me/p3q7xt-qt 
5335,"as new medical codes (#icd-10) go live today, read about how medicare and medicaid prepared for the change: http://1.usa.gov/1o5aqd0 "
5336,. guidance pushes for wider hiv treatment.read about how better cost data could help efforts to expand treatmenthttp://1.usa.gov/1o64l4p 
5337,"today, the revised federal internal control standards go into effect. get them here: http://1.usa.gov/1ilqu7b pic.twitter.com/t0yx7kqnmt"
5338,"our new center for audit excellence offers high-quality training, technical assistance, and expertise. learn more: http://1.usa.gov/1iohiuh "
5339,"as new medical codes (icd-10) go live today, read about system changes made to process medicare claims: http://1.usa.gov/1o5on3p "
5340,hospital value-based purchasing: initial results show modest effects on medicare payments and no apparent change.. http://1.usa.gov/1fky4mr 
5341,today's watchblog gives you a peek at our new center for audit excellence. check it out: http://wp.me/p3q7xt-qt pic.twitter.com/q9gb49mfg2
5342,"today we open the center for audit excellence to help local, state, and int'l auditors hold governments accountable: http://1.usa.gov/1iohiuh "
5343,"as new medical codes (icd-10) go live today, read about how medicare, medicaid, insurers prepared for the change: http://1.usa.gov/1o5aqd0 "
5344,watchblog post: introducing gao’s new center for audit excellence! http://1.usa.gov/1lt9k8i 
5345,"gao opens new center to help local, state, and international auditing groups hold governments accountable http://1.usa.gov/1riarz2 "
5346,"spent nuclear fuel: legislative, technical, and societal challenges to its transportation http://1.usa.gov/1riarid "
5347,fiscal outlook: addressing improper payments and the tax gap would improve the government's fiscal positionhttp://1.usa.gov/1oaj1uc 
5348,tricare pharmacy pilot: improved monitoring needed with expansion of pilot requirements http://1.usa.gov/1j2ye5l 
5349,ford class aircraft carrier: poor outcomes are the predictable consequences of the prevalent acquisition culture http://1.usa.gov/1qmpxqd 
5350,"as fy16 begins, so do the revised federal internal control standards. find the current green book here:http://1.usa.gov/1ilqu7b "
5351,"gao's frank rusco testifies on challenges to transporting spent nuclear fuel, tomorrow at 10:15am: http://1.usa.gov/1ilxhxt "
5352,"u.s. comptroller general gene dodaro testifies on improper payments in federal programs, tomorrow at 10am: http://1.usa.gov/1o2fo3s "
5353,"gao's paul francis testifies on the ford-class aircraft carrier program, tomorrow at 9:30am: http://1.usa.gov/1ilxwtq "
5354,dod contract services: improvements made to planning and implementation of fiscal controls http://1.usa.gov/1qljxd5 
5355,managing for results: implementation of gpra modernization act has yielded mixed progress in addressing pressing.. http://1.usa.gov/1qljuy0 
5356,medicare: considerations for expansion of the appropriate use criteria program http://1.usa.gov/1qljuhc 
5357,pension advance transactions: questionable business practices and the federal response http://1.usa.gov/1qljx6j 
5358,"how fema can better help communities prepare for #floods, the most common us natural #disaster---> http://1.usa.gov/1kkwfh4  #natlprep"
5359,great lakes restoration initiative: some information on projects and progress made available to congress and the.. http://1.usa.gov/1kruqca 
5360,watchblog post: figuring out dod’s finances (podcast) http://1.usa.gov/1n0j9ro 
5361,gao's steve lord testifies today at 2:30 on questionable pension advance practices and the federal response: http://1.usa.gov/1iizoku 
5362,old infrastructure at bureau of indian ed #schools can take the shine off a #newschool year: http://1.usa.gov/1ksxzhc pic.twitter.com/gvyrxdjgnw
5363,"money vs effectiveness? read about how success is measured for #wildfire management, in today's watchblog: http://wp.me/p3q7xt-qf "
5364,agencies see uptick in  federal employee viewpoint survey scores. hear how 6 factors could boost scores higher- http://1.usa.gov/1jc5oan 
5365,today's watchblog explains why wildland fires are expected to become more common: http://wp.me/p3q7xt-qf pic.twitter.com/ililoyzf0r
5366,"with latest 's federal employee viewpoint survey out, hear our recent discussion of employee engagement drivers:http://1.usa.gov/1jc5oan "
5367,#floods and fires are not covered equally under homeowners insurance. read about it for #nationalpreparedness month:http://1.usa.gov/1jbejwk 
5368,$809 million for wildland fire suppression in fy10. fy12? $1.9 billion. http://wp.me/p3q7xt-qf pic.twitter.com/vwmiubb19z
5369,' released 2015 federal employee viewpoint survey. employee engagement is slightly up. see how to get it higher http://www.gao.gov/products/gao-15-585 …
5370,gao's alfredo gomez testifies tomorrow at 10am on the great lakes restoration initiative: http://1.usa.gov/1nzuldx 
5371,5 federal agencies manage #wildfires on federal lands. today's watchblog explores how that works: http://wp.me/p3q7xt-qf 
5372,disaster contracting: fema needs to cohesively manage its workforce and fully address post-katrina reforms http://1.usa.gov/1kj2xpk 
5373,federal information security: agencies need to correct weaknesses and fully implement security programs http://1.usa.gov/1kj2zxr 
5374,"pipeline safety: department of transportation needs to complete regulatory, data, and guidance efforts http://1.usa.gov/1kj2zh3 "
5375,agencies see uptick in  federal employee viewpoint survey scores. hear how 6 factors could boost scores higher: http://1.usa.gov/1jc5oan 
5376,"wildland fires are expected to be more frequent, severe. the watchblog explores the price tag: http://wp.me/p3q7xt-qf pic.twitter.com/iqlfgwgyom"
5377,"$14.9 billion: the cost of fighting and managing wildland fires, fy04-14. today's watchblog: http://wp.me/p3q7xt-qf pic.twitter.com/ngng5rfsjl"
5378,. released '15 federal employee viewpoint survey. employee engagement is slightly up. see how to get it higher:http://1.usa.gov/1dj9huv 
5379,"with latest 's federal employee viewpoint survey out, hear our recent discussion of employee engagement drivers http://1.usa.gov/1jc5oan "
5380,retirement security: federal action could help state efforts to expand private sector coverage http://1.usa.gov/1nzxnm7 
5381,gao's susan fleming testifies today at 2:30 on how the department of transportation can improve pipeline safety: http://1.usa.gov/1iexm6f 
5382,electronic health records: nonfederal efforts to help achieve health information interoperability http://1.usa.gov/1lzg7tt 
5383,"fewer fires can actually create bigger, more severe ones. wildland fire management, in today's watchblog: http://wp.me/p3q7xt-qf "
5384,"watchblog post: dry, hot american summer http://1.usa.gov/1iypnqd "
5385,we're seeking comments on our tech readiness assessment guide. read the guide and let us know what you think: http://www.gao.gov/products/gao-16-410g?utm_source=twitter&utm_medium=social&utm_campaign=pa …
5386,#todaysreports grants management: epa could improve certain monitoring practiceshttp://gao.gov/products/gao-16-530?utm_source=twitter&utm_medium=social&utm_campaign=tr …
5387,#todaysreports federal workforce: opportunities exist to improve data on selected groups of special gov't employeeshttp://gao.gov/products/gao-16-548?utm_source=twitter&utm_medium=social&utm_campaign=tr …
5388,#todaysreports emergency communications: enhancing effectiveness of post-katrina interagency coordination grouphttp://gao.gov/products/gao-16-681?utm_source=twitter&utm_medium=social&utm_campaign=tr …
5389,#todaysreports cultural property: protection of iraqi and syrian antiquities http://gao.gov/products/gao-16-673?utm_source=twitter&utm_medium=social&utm_campaign=tr …
5390,#todaysreports antidumping & countervailing duties (nonpayment risk): cbp action needed to reduce duty processing... http://gao.gov/products/gao-16-542?utm_source=twitter&utm_medium=social&utm_campaign=tr …
5391,we issued 5 reports today: http://gao.gov/browse/date/custom?adv_begin_date=08%2f15%2f2016&adv_end_date=08%2f15%2f2016&all=?utm_source=twitter&utm_medium=social&utm_campaign=tr …pic.twitter.com/mgol6tor9j
5392,how do you know if #tech has been around long enough to outgrow any initial problems? our new guide can help (blog): https://blog.gao.gov/2016/08/15/is-your-projects-technology-up-to-the-job-our-new-draft-tech-readiness-assessment-guide-can-help-answer-that/ …
5393,antidumping and countervailing duties: cbp action needed to reduce duty processing errors and mitigate nonpayment.. http://bit.ly/2btfwap 
5394,cultural property: protection of iraqi and syrian antiquities http://bit.ly/2btheso 
5395,emergency communications: effectiveness of the post-katrina interagency coordination group could be enhanced http://bit.ly/2btgnry 
5396,grants management: epa could improve certain monitoring practices http://bit.ly/2btg8po 
5397,do you assess #tech readiness? we want to hear what you think about our new draft guide. learn more on our blog: https://blog.gao.gov/2016/08/15/is-your-projects-technology-up-to-the-job-our-new-draft-tech-readiness-assessment-guide-can-help-answer-that/ …
5398,"check out our resources for federal managers for our guides on #tech readiness assessments, cost estimating, more: http://www.gao.gov/resources/federal_managers/overview?utm_source=twitter&utm_medium=social&utm_campaign=pa …"
5399,federal workforce: opportunities exist to improve data on selected groups of special government employees http://bit.ly/2bsxbub 
5400,tell us what you think about our draft tech readiness assessment guide. details on our blog: https://blog.gao.gov/2016/08/15/is-your-projects-technology-up-to-the-job-our-new-draft-tech-readiness-assessment-guide-can-help-answer-that/ …pic.twitter.com/dcnvj3nufu
5401,"7 #bestpractices for developing reliable, high-quality #tech readiness assessments, in our new draft guide: http://www.gao.gov/products/gao-16-410g?utm_source=twitter&utm_medium=social&utm_campaign=pa …"
5402,watchblog post: is your project’s technology up to the job? our new draft tech readiness assessment guide can.. http://bit.ly/2axabfe 
5403,pythons in #fl? clogged waterways? federal responses to aquatic invasive species. thursday’s watchblog—https://blog.gao.gov/2016/08/11/what-do-quagga-mussels-pythons-and-hydrilla-have-in-common/ … #icymi
5404,"#veterans, the #olympics,  plane crash investigators, and #cats. tuesday’s #booklovers watchblog: https://blog.gao.gov/2016/08/09/gao-for-your-reading-pleasure/ … #icymi"
5405,"#dataact could unlock federal spending info. but first, it needs to be implemented. monday’s watchblog—https://blog.gao.gov/2016/08/08/working-toward-implementing-the-data-act/ … #icymi"
5406,"#dataact hurdles, #invasivespecies in us waters, and something for #booklovers. this week's watchblog: https://blog.gao.gov/  #icymi"
5407,pythons in #fl? clogged waterways? federal responses to aquatic invasive species. thursday’s watchblog—https://blog.gao.gov/2016/08/11/what-do-quagga-mussels-pythons-and-hydrilla-have-in-common/ … #weekinreview
5408,"#veterans, the #olympics,  plane crash investigators, and #cats. tuesday’s #booklovers watchblog: https://blog.gao.gov/2016/08/09/gao-for-your-reading-pleasure/ … #weekinreview"
5409,"#dataact could unlock federal spending info. but first, it needs to be implemented. monday’s watchblog—https://blog.gao.gov/2016/08/08/working-toward-implementing-the-data-act/ … #weekinreview"
5410,"#dataact hurdles, #invasivespecies in us waters, and something for #booklovers. this week's watchblog: https://blog.gao.gov/  #weekinreview"
5411,#issuedthisweek national guard and reserves (headquarters reserve components): air force needs to consistently... http://gao.gov/products/gao-16-538 …
5412,#issuedthisweek congressional award foundation—review of the audit of the financial statements for fiscal year 2015http://gao.gov/products/gao-16-754r?utm_source=twitter&utm_medium=social&utm_campaign=itw …
5413,#issuedthisweek technology readiness assessment guide: best practices for evaluating the readiness of technology...http://gao.gov/products/gao-16-410g?utm_source=twitter&utm_medium=social&utm_campaign=itw …
5414,#issuedthisweek nuclear supply chain (managing risk): doe should assess circumstances for using enhanced... http://gao.gov/products/gao-16-710?utm_source=twitter&utm_medium=social&utm_campaign=itw …
5415,#issuedthisweek consumer financial protection bureau: observations from small business review panelshttp://gao.gov/products/gao-16-647?utm_source=twitter&utm_medium=social&utm_campaign=itw …
5416,#issuedthisweek doe project management (los alamos):nnsa needs to clarify requirements for its plutonium analysis...http://gao.gov/products/gao-16-585?utm_source=twitter&utm_medium=social&utm_campaign=itw …
5417,#issuedthisweek k-12 education—education's experiences w/flexibility waivers could inform efforts to assist states...http://gao.gov/products/gao-16-650?utm_source=twitter&utm_medium=social&utm_campaign=itw …
5418,#issuedthisweek airport and airway trust fund: less than half of noncommercial jet fuel tax receipts are transferredhttp://gao.gov/products/gao-16-746r?utm_source=twitter&utm_medium=social&utm_campaign=itw …
5419,we issued 8 new reports this week: http://gao.gov/browse/date/custom?adv_begin_date=08%2f08%2f2016&adv_end_date=08%2f12%2f2016&all= …pic.twitter.com/qnrnl6ustt
5420,#todaysreports national guard and reserves (headquarters reserve components): air force needs to consistently... http://gao.gov/products/gao-16-538?utm_source=twitter&utm_medium=social&utm_campaign=tr …
5421,#todaysreports congressional award foundation: review of the audit of the financial statements for fiscal year 2015http://gao.gov/products/gao-16-754r?utm_source=twitter&utm_medium=social&utm_campaign=tr …
5422,we issued 2 reports today: http://gao.gov/browse/date/custom?adv_begin_date=08%2f12%2f2016&adv_end_date=08%2f12%2f2016&all= …pic.twitter.com/nvcswqo7nb
5423,national guard and reserves: air force needs to consistently assess personnel requirements to appropriately size.. http://bit.ly/2arawq7 
5424,congressional award foundation: review of the audit of the financial statements for fiscal year 2015 http://bit.ly/2b3weum 
5425,our new draft guide can help gov't agencies avoid pitfalls in developing #tech for integration into larger systems: http://www.gao.gov/products/gao-16-410g?utm_source=twitter&utm_medium=social&utm_campaign=pa …
5426,an estimated $260 million is annually spent to address invasive species. we explore (blog): https://blog.gao.gov/2016/08/11/what-do-quagga-mussels-pythons-and-hydrilla-have-in-common/ …pic.twitter.com/gnb7gghwyd
5427,today we released a new draft guide to help government agencies more reliably assess #technology readiness: http://www.gao.gov/products/gao-16-410g?utm_source=twitter&utm_medium=social&utm_campaign=pa …
5428,"#dory & #nemo aren't the only fish far from home. aquatic invasive species, in today's blog: https://blog.gao.gov/2016/08/11/what-do-quagga-mussels-pythons-and-hydrilla-have-in-common/ …pic.twitter.com/cxdp5x7rms"
5429,#todaysreports technology readiness assessment guide: best practices for evaluating the readiness of technology...http://gao.gov/products/gao-16-410g?utm_source=twitter&utm_medium=social&utm_campaign=tr …
5430,#todaysreports nuclear supply chain (managing risk): doe should assess circumstances for using enhanced... http://gao.gov/products/gao-16-710?utm_source=twitter&utm_medium=social&utm_campaign=tr …
5431,we issued 2 reports today: http://gao.gov/browse/date/custom?adv_begin_date=08%2f11%2f2016&adv_end_date=08%2f11%2f2016&all=?utm_source=twitter&utm_medium=social&utm_campaign=tr …pic.twitter.com/aiowgqme6z
5432,boaters across 18 western states have been alerted to the risks of quagga mussels. read why: https://blog.gao.gov/2016/08/11/what-do-quagga-mussels-pythons-and-hydrilla-have-in-common/ …pic.twitter.com/cqqlpj9i9f
5433,"7 best practices for developing reliable, high-quality #technology readiness assessments, in our new draft guide: http://www.gao.gov/products/gao-16-410g?utm_source=twitter&utm_medium=social&utm_campaign=pa …"
5434,nuclear supply chain: doe should assess circumstances for using enhanced procurement authority to manage risk http://bit.ly/2bkjz49 
5435,"crabs native to china & korea are now in california, the great lakes, and the mid-atlantic coast. learn more (blog): https://blog.gao.gov/2016/08/11/what-do-quagga-mussels-pythons-and-hydrilla-have-in-common/ …"
5436,is your project's technology up to the job?  gao releases draft technology readiness assessment guide http://bit.ly/2amje79 
5437,gao technology readiness assessment guide: best practices for evaluating the readiness of technology for use in..http://bit.ly/2amj3cv 
5438,invasive plants have clogged waterways. today's watchblog on aquatic invasive species: https://blog.gao.gov/2016/08/11/what-do-quagga-mussels-pythons-and-hydrilla-have-in-common/ …pic.twitter.com/i3urevxhwd
5439,"environmental dna testing in florida to ""see"" pythons. today's watchblog on invasive species—https://blog.gao.gov/2016/08/11/what-do-quagga-mussels-pythons-and-hydrilla-have-in-common/ …pic.twitter.com/yist7ydegd"
5440,aquatic invasive species can be found in all us states and territories. what's being done about them? read our blog: https://blog.gao.gov/2016/08/11/what-do-quagga-mussels-pythons-and-hydrilla-have-in-common/ …
5441,"watchblog post: what do quagga mussels, pythons, and hydrilla have in common?    http://bit.ly/2bhkfab "
5442,air force declared f-35 aircraft combat ready. but can the service sustain the program?  our watchblog investigated:https://blog.gao.gov/2016/07/12/can-dod-operate-and-sustain-the-f-35-fleet/ …
5443,#todaysreports consumer financial protection bureau: observations from small business review panelshttp://gao.gov/products/gao-16-647?utm_source=twitter&utm_medium=social&utm_campaign=tr …
5444,we issued 1 report today: http://gao.gov/browse/date/custom?adv_begin_date=08%2f10%2f2016&adv_end_date=08%2f10%2f2016&all=?utm_source=twitter&utm_medium=social&utm_campaign=tr …pic.twitter.com/pfkfly7aym
5445,consumer financial protection bureau: observations from small business review panels http://bit.ly/2b4dyfu 
5446,air force declared f-35 aircraft combat ready. but can the service sustain the program? our watchblog investigated:https://blog.gao.gov/2016/07/12/can-dod-operate-and-sustain-the-f-35-fleet/ …
5447,our investigators are no strangers to #mystery. but what about #fiction? gao's summer reading—https://blog.gao.gov/2016/08/09/gao-for-your-reading-pleasure/ … #nationalbookloversday
5448,. announces no more blue camo. we've reported on #military uniform colors and costs: http://www.gao.gov/products/gao-12-707?utm_source=twitter&utm_medium=social&utm_campaign=gpi …pic.twitter.com/cky4vdecvx
5449,"what's a #cat doing on the watchblog? (https://blog.gao.gov/2016/08/09/gao-for-your-reading-pleasure/ …) for #nationalbookloversday, check out our real-life & fictional feline work."
5450,#todaysreports doe project management (los alamos):nnsa needs to clarify requirements for its plutonium analysis... http://gao.gov/products/gao-16-585?utm_source=twitter&utm_medium=social&utm_campaign=tr …
5451,we issued 1 report today: http://gao.gov/browse/date/custom?adv_begin_date=08%2f09%2f2016&adv_end_date=08%2f09%2f2016&all=?utm_source=twitter&utm_medium=social&utm_campaign=tr …pic.twitter.com/8afdcwbte0
5452,"plane crash investigators, #veterans, #olympic security—in best sellers & irl. our #nationalbookloversday post: https://blog.gao.gov/2016/08/09/gao-for-your-reading-pleasure/ …"
5453,are you a #booklover? check out today's watchblog for gao characters on and off the page: https://blog.gao.gov/2016/08/09/gao-for-your-reading-pleasure/ … #bibliophile
5454,doe project management: nnsa needs to clarify requirements for its plutonium analysis project at los alamos http://bit.ly/2bcjnpr 
5455,a secret gao group uses stealth tactics to uncover possible security breaches. #factorfiction? today's watchblog: https://blog.gao.gov/2016/08/09/gao-for-your-reading-pleasure/ …
5456,. announces no more blue camo. we've reported on #military uniform colors & costs: http://www.gao.gov/products/gao-12-707?utm_source=twitter&utm_medium=social&utm_campaign=gpi …pic.twitter.com/cain4fjifd
5457,please check out our full report (http://gao.gov/products/gao-16-645 …) as well as this unicef report: http://www.unicef.org/media/files/unicef_fgm_report_july_2013_hi_res.pdf …
5458,"in ""before the fall""  investigates a plane crash. #irl we examine black box tech: https://blog.gao.gov/2016/08/09/gao-for-your-reading-pleasure/ … #nospoilers #booklovers day"
5459,it's #nationalbookloversday! read about how our real-life work could show up on your bookshelf: https://blog.gao.gov/2016/08/09/gao-for-your-reading-pleasure/ …
5460,watchblog post: gao for your reading pleasure http://bit.ly/2ain3hn 
5461,"tight timeframes, inadequate guidance—what federal agencies describe as hurdles to implementing the #dataact (blog):https://blog.gao.gov/2016/08/08/working-toward-implementing-the-data-act/ …"
5462,federal agencies spend more than $3.7 trillion a year. how the #dataact may help shed light on that spending (blog): https://blog.gao.gov/2016/08/08/working-toward-implementing-the-data-act/ …
5463,"air force declares f-35a combat ready. read about costs, software challenges for this estimated $400 billion program—http://www.gao.gov/products/gao-16-390?utm_source=twitter&utm_medium=social&utm_campaign=gpi …"
5464,#todaysreports k-12 education: education's experiences w/flexibility waivers could inform efforts to assist states...http://gao.gov/products/gao-16-650?utm_source=twitter&utm_medium=social&utm_campaign=tr …
5465,#todaysreports airport and airway trust fund: less than half of noncommercial jet fuel tax receipts are transferredhttp://gao.gov/products/gao-16-746r?utm_source=twitter&utm_medium=social&utm_campaign=tr …
5466,we issued 2 reports today: http://gao.gov/browse/date/custom?adv_begin_date=08%2f08%2f2016&adv_end_date=08%2f08%2f2016&all=?utm_source=twitter&utm_medium=social&utm_campaign=tr …pic.twitter.com/qbletzy78s
5467,"we reviewed 42 agencies' #dataact implementation plans. none were complete. what's missing, in today's watchblog:https://blog.gao.gov/2016/08/08/working-toward-implementing-the-data-act/ …"
5468,"with just a few days left until updated #dataact implementation plans are due, how are federal agencies doing? https://blog.gao.gov/2016/08/08/working-toward-implementing-the-data-act/ …"
5469,"air force declares f-35a combat-ready. read about costs, software challenges for this estimated $400 billion program—http://www.gao.gov/products/gao-16-390?utm_source=twitter&utm_medium=social&utm_campaign=gpi …"
5470,federal agencies are having a hard time pulling together their plans for how they will implement the #dataact (blog)—https://blog.gao.gov/2016/08/08/working-toward-implementing-the-data-act/ …
5471,k-12 education: education's experiences with flexibility waivers could inform efforts to assist states with new..http://bit.ly/2avmhvj 
5472,do you want online access to federal spending info across agencies? this has to happen first (blog): https://blog.gao.gov/2016/08/08/working-toward-implementing-the-data-act/ … #dataact
5473,airport and airway trust fund: less than half of noncommercial jet fuel tax receipts are transferred http://bit.ly/2b0sfhn 
5474,this friday is a #dataact deadline for many federal agencies. today's watchblog explains: https://blog.gao.gov/2016/08/08/working-toward-implementing-the-data-act/ …pic.twitter.com/jvuwtpfynw
5475,watchblog post: working toward implementing the data act http://bit.ly/2agdzru 
5476,1 million federal employees are eligible to #telework. costs/benefits in thursday’s watchblog—https://blog.gao.gov/2016/08/04/the-costs-and-benefits-of-federal-telework-podcast/ … #icymi #podcast
5477,"are #orion, other  projects ready for #space exploration? #mars? wednesday’s watchblog: https://blog.gao.gov/2016/08/03/nasas-plans-for-human-space-exploration-podcast/ … #icymi #podcast"
5478,female genital mutilation has affected 200+ million women & girls worldwide. tuesday's watchblog: https://blog.gao.gov/2016/08/02/fighting-female-genital-mutilation/ … #icymi #fgm
5479,"federal #telework, female genital mutilation, and  space exploration. this week's watchblog: https://blog.gao.gov/  #icymi #fgm"
5480,1 million federal employees are eligible to #telework. costs/benefits in thursday’s watchblog—https://blog.gao.gov/2016/08/04/the-costs-and-benefits-of-federal-telework-podcast/ … #weekinreview #podcast
5481,"are #orion, other  projects ready for #space exploration? #mars? wednesday’s watchblog: https://blog.gao.gov/2016/08/03/nasas-plans-for-human-space-exploration-podcast/ … #weekinreview #podcast"
5482,female genital mutilation has affected 200+ million women & girls worldwide. tuesday's watchblog: https://blog.gao.gov/2016/08/02/fighting-female-genital-mutilation/ … #weekinreview #fgm
5483,"federal #telework, female genital mutilation, and  space exploration. this week's watchblog: https://blog.gao.gov/  #weekinreview #fgm"
5484,#issuedthisweek patient protection and affordable care act: information on approval process for state innovation... http://gao.gov/products/gao-16-637r?utm_source=twitter&utm_medium=social&utm_campaign=itw …
5485,#issuedthisweek nuclear waste (doe cleanup operations): waste isolation pilot plant recovery demonstrates...http://gao.gov/products/gao-16-608?utm_source=twitter&utm_medium=social&utm_campaign=itw …
5486,#issuedthisweek arleigh burke destroyers (design): delaying procurement of ddg 51 flight iii ships would allow...  http://gao.gov/products/gao-16-613?utm_source=twitter&utm_medium=social&utm_campaign=itw …
5487,#issuedthisweek data act: initial observations on technical implementation http://gao.gov/products/gao-16-824r?utm_source=twitter&utm_medium=social&utm_campaign=itw …
5488,#issuedthisweek medicare part b (drugs): cms should take additional steps to verify accuracy of data used to set... http://gao.gov/products/gao-16-594?utm_source=twitter&utm_medium=social&utm_campaign=itw …
5489,#issuedthisweek hospital uncompensated care: federal action needed to better align payments with costs http://gao.gov/products/gao-16-568?utm_source=twitter&utm_medium=social&utm_campaign=itw …
5490,#issuedthisweek firearms data: atf did not always comply with the appropriations act restriction and should...http://gao.gov/products/gao-16-552?utm_source=twitter&utm_medium=social&utm_campaign=itw …
5491,#issuedthisweek female genital mutilation/cutting—existing federal efforts to increase awareness should be improved http://gao.gov/products/gao-16-645?utm_source=twitter&utm_medium=social&utm_campaign=itw …
5492,#issuedthisweek federal telework: better guidance could help agencies calculate benefits and costs http://gao.gov/products/gao-16-551?utm_source=twitter&utm_medium=social&utm_campaign=itw …
5493,we issued 9 new reports this week: http://gao.gov/browse/date/custom?adv_begin_date=08%2f01%2f2016&adv_end_date=08%2f05%2f2016&all=?utm_source=twitter&utm_medium=social&utm_campaign=itw …pic.twitter.com/grrw4mb7tj
5494,. reports on expense of #orphandrugs. we've found they cost #medicare beneficiaries thousands of $ - http://www.gao.gov/products/gao-16-12?utm_source=twitter&utm_medium=social&utm_campaign=gpi …
5495,.: us tax court ruling may mean bigger awards for #whistleblowers. how much have past whistleblowers been paid?https://blog.gao.gov/2015/12/04/blowing-the-whistle-on-underpaid-taxes-infographic/ …
5496,#todaysreports patient protection & affordable care act—information on approval process for state innovation waivers http://gao.gov/products/gao-16-637r?utm_source=twitter&utm_medium=social&utm_campaign=tr …
5497,we issued 1 new report today: http://gao.gov/browse/date/custom?adv_begin_date=08%2f05%2f2016&adv_end_date=08%2f05%2f2016&all=?utm_source=twitter&utm_medium=social&utm_campaign=tr …pic.twitter.com/dxcf3tupoi
5498,. reports on expense of #orphandrugs. we've found they cost #medicare beneficiaries thousands of $: http://www.gao.gov/products/gao-16-12?utm_source=twitter&utm_medium=social&utm_campaign=gpi …
5499,patient protection and affordable care act: information on approval process for state innovation waivers http://bit.ly/2akletg 
5500,.: us tax court ruling may mean bigger awards for #whistleblowers. how much have past whistleblowers been paid? http://www.gao.gov/products/gao-16-20?utm_source=twitter&utm_medium=social&utm_campaign=gpi …
5501,"#telework can help the federal gov't stay open during storms, save on rent, more. but what are the costs? https://blog.gao.gov/2016/08/04/the-costs-and-benefits-of-federal-telework-podcast/ … #podcast"
5502,"we examined #telework costs and benefits at 6 federal agencies. hear what we found, in our #podcast: https://blog.gao.gov/2016/08/04/the-costs-and-benefits-of-federal-telework-podcast/ …"
5503,#todaysreports nuclear waste (doe cleanup operations): waste isolation pilot plant recovery demonstrates... http://gao.gov/products/gao-16-608?utm_source=twitter&utm_medium=social&utm_campaign=tr …
5504,#todaysreports arleigh burke destroyers (design): delaying procurement of ddg 51 flight iii ships would allow... http://gao.gov/products/gao-16-613?utm_source=twitter&utm_medium=social&utm_campaign=tr …
5505,we issued 2 new reports today: http://gao.gov/browse/date/custom?adv_begin_date=08%2f04%2f2016&adv_end_date=08%2f04%2f2016&all=?utm_source=twitter&utm_medium=social&utm_campaign=tr …pic.twitter.com/kcf8ydmfar
5506,arleigh burke destroyers: delaying procurement of ddg 51 flight iii ships would allow time to increase design.. http://bit.ly/2adhova 
5507,nuclear waste: waste isolation pilot plant recovery demonstrates cost and schedule requirements needed for doe.. http://bit.ly/2adhoes 
5508,at least 1 million federal employees are eligible to #telework. but what are the costs and benefits? https://blog.gao.gov/2016/08/04/the-costs-and-benefits-of-federal-telework-podcast/ … #podcast
5509,hackers reportedly stole $70+ million from #bitcoin exchange. how has the federal govt responded to risks like this?https://blog.gao.gov/2014/07/16/the-risks-of-virtual-currencies/ …
5510,watchblog post: the costs and benefits of federal telework (podcast) http://bit.ly/2axjdxt 
5511,#space travel isn't as easy as it looks in the movies. hear about the technical & management challenges  faces:https://blog.gao.gov/2016/08/03/nasas-plans-for-human-space-exploration-podcast/ …
5512,hackers reportedly stole $70+ million from #bitcoin exchange. how has the federal govt responded to risks like this? https://blog.gao.gov/2014/07/16/the-risks-of-virtual-currencies/ …
5513,#nasa is developing systems that could put people on #mars. our #podcast explores some of the hurdles along the way: https://blog.gao.gov/2016/08/03/nasas-plans-for-human-space-exploration-podcast/ …
5514,#todaysreports data act: initial observations on technical implementation http://gao.gov/products/gao-16-824r?utm_source=twitter&utm_medium=social&utm_campaign=tr …
5515,we issued 1 new report today: http://gao.gov/browse/date/custom?adv_begin_date=08%2f03%2f2016&adv_end_date=08%2f03%2f2016&all=?utm_source=twitter&utm_medium=social&utm_campaign=tr …pic.twitter.com/xa2hhhdu76
5516,data act: initial observations on technical implementation http://bit.ly/2aqjhv4 
5517,listen to what  needs to do to make sure #orion and other projects are ready for #space exploration: https://blog.gao.gov/2016/08/03/nasas-plans-for-human-space-exploration-podcast/ … #podcast
5518,watchblog post: nasa’s plans for human space exploration (podcast) http://bit.ly/2aifyvp 
5519,"some refugees, visa recipients get a fact sheet on female genital mutilation. others do not. why, on our blog: https://blog.gao.gov/2016/08/02/fighting-female-genital-mutilation/ … #fgm"
5520,"#fgm is prevalent in 30 countries, according to #un children’s fund. learn more, on our blog—https://blog.gao.gov/2016/08/02/fighting-female-genital-mutilation/ …pic.twitter.com/fizred57g1"
5521,"#fgm is illegal in the united states, yet we found few investigations, prosecutions. read why, in today's watchblog: https://blog.gao.gov/2016/08/02/fighting-female-genital-mutilation/ …"
