,text
39051,"three monks charged in thailand as tiger potions, charms point to illicit trade "
39052,six automakers to recall nearly 2.5 million u.s. vehicles over takata airbags  pic.twitter.com/zzagi1a0c0
39053,credit suisse seeks to make friday nights special for staff  pic.twitter.com/us3qkdvqn6
39054,six automakers to recall nearly 2.5 million u.s. vehicles over takata airbags 
39055,"clinton to blast trump on north korea, nato in foreign policy speech  pic.twitter.com/mjsstmvhff"
39056,u.s.-backed syrian force vows to take all manbij from islamic state  pic.twitter.com/oocntedgis
39057,french strikes disrupt rail but air controllers' stoppage averted  
39058,china says there is no discrimination in xinjiang ahead of ramadan  pic.twitter.com/eq3vvq1943
39059,"clinton to blast trump on north korea, nato in foreign policy speech "
39060,philippines' duterte denounced for defending killing of some journalists 
39061,u.s.-backed syrian force vows to take all manbij from islamic state 
39062,turkish pm says 'irrational' for germany to approve genocide resolution  pic.twitter.com/o43c5qyx9p
39063,"saudi, iran set to clash over opec oil output targets  "
39064,turkish pm says 'irrational' for germany to approve genocide resolution 
39065,"after five decades, australian soldiers killed in vietnam war come home  pic.twitter.com/in9cnpdhvx"
39066,"with $50 crude, signs of life return to west texas oilfields  pic.twitter.com/dcmvo8athd"
39067,honda shows off self-driving cars at new calif testing facility  pic.twitter.com/mi39fquxov
39068,sporadic gunfire heard at mogadishu hotel day after al shabaab attack  pic.twitter.com/28ivsaqupo
39069,sporadic gunfire heard at mogadishu hotel day after al shabaab attack  
39070,"asian stocks ease on global growth woes, firm yen rocks japan  pic.twitter.com/9tcffcipmt"
39071,germany braces for turkish backlash to armenian genocide vote  pic.twitter.com/u2tq2rl9u1
39072,"china tells u.s., don't let allies set south china sea policy  pic.twitter.com/6p1w1hbsa3"
39073,"china tells u.s., don't let allies set south china sea policy "
39074,trump presidency? bank of america ceo moynihan says company will be fine  pic.twitter.com/o3d29v89sn
39075,cutting corners? china suv makers forego key safety feature  pic.twitter.com/vlts0yomlb
39076,u.s. takes more steps to block north korea's access to financial system  
39077,former los angeles mayor starts anti-trump campaign  pic.twitter.com/stuc9isbfl
39078,"early days, but apple pay struggles outside u.s.  pic.twitter.com/8ruqi4oijm"
39079,uber raises $3.5 billion from saudi arabia's sovereign wealth fund 
39080,archived state department briefing video deliberately cut 
39081,mcdonald's nears deal to shift headquarters to chicago: report  pic.twitter.com/tvrwzexbbv
39082,obama says the democratic nominee will be clear next week: pbs  pic.twitter.com/zdqhebxnou
39083,singapore buys $1 billion in alibaba stock in softbank sale  pic.twitter.com/iaqorthlvy
39084,"asian shares steady, but strong yen sinks nikkei "
39085,germany braces for turkish backlash to armenian genocide vote  pic.twitter.com/im3vzclhum
39086,germany braces for turkish backlash to armenian genocide vote 
39087,singapore buys $1 billion in alibaba stock in softbank sale  
39088,south china sea set to dominate singapore security summit  pic.twitter.com/ml2whobsmw
39089,"early days, but apple pay struggles outside u.s.:  pic.twitter.com/lm0rayhvjl"
39090,"as puerto rico government frays, bondholders might get paid  pic.twitter.com/dzokudtpa0"
39091,south china sea set to dominate singapore security summit  
39092,syrian opposition wants clarity over attacks by u.s.-backed force  pic.twitter.com/ghbcwslslk
39093,iran oil minister: output ceiling has no benefit for us  pic.twitter.com/7isatyhufp
39094,fed cybersecurity reports seen by  were heavily redacted. here's what we gleaned:  pic.twitter.com/zqgevnf8ds
39095,starr steps down as baylor chancellor after sex assault scandal 
39096,"fed report points to slight rise in inflation, tight job market  pic.twitter.com/stnrakqzej"
39097,obama slams trump for promising to roll back wall street reforms  
39098,u.s. military sees afghan talks with new taliban leader unlikely  pic.twitter.com/oujsdixd5u
39099,u.s. military sees afghan talks with new taliban leader unlikely 
39100,"islamic state faces major assaults on two fronts in iraq, syria  pic.twitter.com/bmctqzu9qh"
39101,florida ex-cop arrested over fatal shooting of black man  pic.twitter.com/7ne1pv758l
39102,congress is investigating ny fed's handling of bangladesh bank heist: letter. ttp://reut.rs/1ro0ffmpic.twitter.com/hdpzp8hiiv
39103,venezuela says americas bloc suspension threat is 'imperial' plot  pic.twitter.com/ak2q3rag8k
39104,"islamic state faces major assaults on two fronts in iraq, syria "
39105,florida ex-cop arrested over fatal shooting of black man  
39106,update: shooting at ucla was a homicide and suicide - police chief.  pic.twitter.com/9ds7lfjmmj
39107,granddaughter of sumner redstone backs viacom's directors  pic.twitter.com/r3ixevkme6
39108,venezuela says americas bloc suspension threat is 'imperial' plot 
39109,update: it's 'certainly possible' one of the victims is a shooter - ucla police chief.  
39110,rise in u.s. manufacturing activity masks underlying weakness  pic.twitter.com/prbqebc2yd
39111,two people shot dead at ucla; campus on lockdown 
39112,granddaughter of sumner redstone backs viacom's directors  
39113,update: two deaths confirmed in shooting on ucla campus - police.  
39114,"fed report points to slight rise in inflation, tight job market "
39115,"at least two people shot at university of california, los angeles:  "
39116,trump says to visit uk to open golf resort on june 24  pic.twitter.com/xfsi2svaqt
39117,"update: two victims in shooting at university of california, los angeles; campus on lockdown - campus officials.  "
39118,pimco warns 'material risk globally' of monetary policy exhaustion  pic.twitter.com/eiivdmt42b
39119,"beset by rivals and record labels, spotify plots path to profit  pic.twitter.com/wegcmmyzqu"
39120,reuters select: the fed is under a different kind of attack.  pic.twitter.com/det2al2agc
39121,u.s. factory activity expands; construction spending tumbles 
39122,clinton to assail trump in foreign policy speech  pic.twitter.com/crggp3wpc1
39123,french vessel detects signals from egyptair jet black box 
39124,ubs tells bankers 'take two' in bid to get the balance right  pic.twitter.com/fs43amsohr
39125,fda calls for sharp reduction in salt added to foods:  pic.twitter.com/z59bnsgxef
39126,u.s.-backed forces open a major new front in syria's war:  pic.twitter.com/7fauxqfohz
39127,could a millionaire businessman save iraq’s sunnis?  pic.twitter.com/kcxyubtggb
39128,"breaking: skateboarding, surfing among new sports recommended by ioc for 2020 olympic games - sourcepic.twitter.com/gydseg06nm"
39129,clinton to assail trump in foreign policy speech 
39130,u.s. takes more steps to block north korea access to u.s. financial system  pic.twitter.com/mv6racuziw
39131,iraq stalls falluja assault 'to protect civilians':  pic.twitter.com/rqi4bwfpl3
39132,could a millionaire businessman save iraq’s sunnis? 
39133,exclusive: u.s.-backed syria forces launch offensive for manbij pocket - u.s. officials  pic.twitter.com/hf616i3blt
39134,u.s. takes more steps to block north korea's access to u.s. financial system. find out more:  pic.twitter.com/xw712avzbp
39135,iraq stalls falluja assault 'to protect civilians':  pic.twitter.com/tc5t37kvad
39136,fda issues guidelines to reduce salt in food products  pic.twitter.com/niwstfm80l
39137,morning briefing: the latest warfront against islamic state.  pic.twitter.com/ae2af2uopt
39138,"north korea says trump isn't screwy at all, a wise choice for president  pic.twitter.com/1lgd8f8qmd"
39139,fda issues guidelines to reduce sodium in food products 
39140,iraq stalls falluja assault 'to protect civilians'  pic.twitter.com/yagmk0ijtj
39141,trail in ecuador cyberheist leads to gamers’ crash pad in hong kong  pic.twitter.com/w5yizsxnrh
39142,fed records show dozens of cybersecurity breaches 
39143,iraq stalls falluja assault 'to protect civilians' 
39144,"fed records show dozens of cybersecurity breaches, some described internally as 'espionage':  pic.twitter.com/rebcqslohx"
39145,"in egypt, protesting can cost your education. find out why:  pic.twitter.com/hsupeuw163"
39146,french vessel detects signals likely from egyptair jet black box  pic.twitter.com/k5inv2uoie
39147,north korea says donald trump is a wise choice for president:  pic.twitter.com/44b752yylw
39148,french vessel detects signals likely from egyptair jet black box:  pic.twitter.com/iigngpphtx
39149,kansas as ‘patient zero’ in voting law change – read the reported side effects here:  pic.twitter.com/h529avfvfz
39150,a new barrier to voting in #election2016: proof of united states citizenship.  pic.twitter.com/63vgrysfpj
39151,"special report: after university crackdown, egyptian students fear for their future  "
39152,thousands of u.s. voters in limbo after kansas toughens election law  pic.twitter.com/6imh19ptwq
39153,insight: trail in ecuador cyberheist leads to gamers’ crash pad in hong kong 
39154,"after university crackdown, egyptian students fear for their future:   via .twitter.com/7tlm6nky9x"
39155,thousands of u.s. voters in limbo after kansas toughens election law  
39156,alienation grows in brussels district that bred paris attackers  pic.twitter.com/uivtjeybno
39157,breaking: egypt says french vessel has picked up signals believed to originate from black boxes of crashed egyptair plane
39158,china's suning leads race for soccer 'super agent' stellar - source  pic.twitter.com/a6de9dio4n
39159,alienation grows in brussels district that bred paris attackers  
39160,exclusive: asian regulators ask banks to reveal panama papers' links - sources  pic.twitter.com/omqcrpnenr
39161,exclusive: u.s.-backed syria forces launch offensive for manbij pocket - u.s. officials  pic.twitter.com/920y311qgy
39162,"north korea says trump isn't screwy at all, a wise choice for president  pic.twitter.com/xhra8f9ucf"
39163,japan's softbank plans to sell $7.9 billion in alibaba stock to cut debt 
39164,"u.s.-backed fighters, mostly kurds, advance against is in north syria: monitor "
39165,"u.s.-backed fighters, mostly kurds, advance against is in north syria: monitor  pic.twitter.com/liiteuohpu"
39166,turkish pm yildirim says german vote on armenian killings 'ridiculous'  pic.twitter.com/jnvhwe3li3
39167,"china's factories steadying but weak, hopes for quick recovery fade  pic.twitter.com/3rnlhjd7wv"
39168,thailand jails country singer for seven years in royal insult case  pic.twitter.com/vmfdu6y9is
39169,apple plans to sell $1 billion of 30-year bonds in taiwan - sources  pic.twitter.com/wk4lgjeq89
39170,japan pm's move to delay sales tax rise will fan debt concerns  pic.twitter.com/efkjspta1t
39171,japan pm's move to delay sales tax rise will fan debt concerns  
39172,prosecutors sue to recover life insurance held by san bernardino shooter  pic.twitter.com/ixnme15mpy
39173,exclusive: u.s.-backed syria forces launch offensive for manbij pocket - u.s. officials  pic.twitter.com/aig0dxgy5r
39174,exclusive: u.s.-backed syria forces launch offensive for manbij pocket - u.s. officials 
39175,"north korea says trump isn't screwy at all, a wise choice for president  pic.twitter.com/gw7ospkcnj"
39176,eu hate speech deal shows mounting pressures over internet content blocking  pic.twitter.com/wvw8zr4k3x
39177,venezuela's maduro rooting for 'revolutionary friend' sanders in u.s. campaign  pic.twitter.com/64vgx8hln0
39178,"as beijing flexes muscles in south china sea, malaysia eyes harder response  pic.twitter.com/0nzpohwd9e"
39179,"microsoft sells patents to xiaomi, builds 'long-term partnership'  pic.twitter.com/4jkasrmsxg"
39180,"as beijing flexes muscles in south china sea, malaysia eyes harder response "
39181,new york probing trump's closing of trump tower atrium for campaign events  pic.twitter.com/dbi3aqkxhs
39182,trump university told students how to 'cash in' on housing crash  pic.twitter.com/mjavqazaq3
39183,prosecutors sue to recover life insurance held by san bernardino shooter  pic.twitter.com/smbhw90fnf
39184,"asia stocks sag as oil slip dampens sentiment, dollar stalls "
39185,u.s. court says no warrant needed for cellphone location data  pic.twitter.com/hgurrt0pcd
39186,prosecutors sue to recover life insurance held by san bernardino shooter  
39187,clinton says her campaign talking to sanders camp about unifying democrats  pic.twitter.com/4yyol4xbyu
39188,actor michael jace of tv's 'the shield' convicted of murdering wife  pic.twitter.com/tavbnkrv7z
39189,islamic state urges muslims to destroy satellite tv sets  pic.twitter.com/onmemnkj3b
39190,u.s. court rules $24.9 billion dell buyout underpriced by 22 percent  
39191,"eu cautions governments against banning uber, airbnb  pic.twitter.com/vwzki9lxvk"
39192,criminal charges possible in killing of cincinnati gorilla  pic.twitter.com/1xdwlyqphh
39193,amber heard reports depp domestic violence accusation to police: lawyers  pic.twitter.com/msira9a9jd
39194,shari redstone says she does not want to manage viacom  
39195,ny attorney general slams trump's comment on judge's ethnicity  pic.twitter.com/a3ycwnpnti
39196,ny attorney general slams trump's comment on judge's ethnicity  pic.twitter.com/mqfc51wa9f
39197,tribal id battles and tight races: the native american vote in #election2016.  pic.twitter.com/ish85ohyxo
39198,former miss turkey gets 14-month suspended sentence for insulting erdogan  pic.twitter.com/oocoopeuci
39199,canada's pm justin trudeau won't be punished for elbowing female opposition legislator:   …
39200,"combative trump says he raised $5.6 million for vets, bashes media  pic.twitter.com/mnuxtjrfpd"
39201,prosecutors seek testimony from sept. 11 victims' kin in hearing 
39202,u.s. court says no warrant needed for cellphone location data  pic.twitter.com/vqpsybl2iv
39203,general mills recalls flour over possible link to e.coli outbreak  
39204,canada pm trudeau will not be punished for elbowing legislator  pic.twitter.com/fhvaktcoha
39205,diplomats fear that israel's settlement drive is becoming irreversible:  pic.twitter.com/3fcfz90sen
39206,trump bashes media as he says he raised $5.6 million for veterans:  pic.twitter.com/rqs4amxzhx
39207,"mounting outrage over gorilla shooting death sparks 460,000 signatures on online petitions. "
39208,"reuters select: good morning, north korea!  pic.twitter.com/y8kqatr19z"
39209,member of chippewa indian tribe says he was turned away from voting over tribal id issue:  pic.twitter.com/eftwfwnx1s
39210,'the shield' actor michael jace guilty of second-degree murder in wife's death  pic.twitter.com/vzvimnuo6j
39211,u.s. consumer spending increase strongest in over six years  pic.twitter.com/gaa6syrzus
39212,canada pm trudeau will not be punished for elbowing legislator  
39213,'the shield' actor michael jace guilty of second-degree murder in wife's death  
39214,justice department asks for hold on court sanctions in immigration case  pic.twitter.com/ncewgttxo4
39215,supreme court rejects constitutional challenge to death penalty  pic.twitter.com/13o6nuzxmc
39216,fear for civilians as islamic state halts iraqi army at the gates of falluja:   …
39217,"israel's settlement drive is becoming irreversible, diplomats fear "
39218,supreme court rejects constitutional challenge to death penalty  
39219,gorilla killing at cincinnati zoo sparks probe into possible criminal charges  
39220,. says veterans' checks have been cashed:  pic.twitter.com/q0ctgk9cwx
39221,"israel's settlement drive is becoming irreversible, diplomats fear  pic.twitter.com/kmydgyeadw"
39222,trump says nearly $6 million raised for veterans has been 'paid out'  pic.twitter.com/xdqbdrd0wh
39223,native american voters say changes to voting laws have left them disenfranchised:  pic.twitter.com/dnqqeisi7m
39224,"california governor endorses clinton, calls trump dangerous  pic.twitter.com/haydgdnwul"
39225,who advises eight weeks of safe sex rather than four after returning from zika areas:  pic.twitter.com/xzje2okxa2
39226,trump says nearly $6 million raised for veterans has been 'paid out'  
39227,"carl icahn acquires 'large position' in allergan, backs ceo  pic.twitter.com/zkzuj2iprw"
39228,"california governor endorses clinton, calls trump dangerous "
39229,who advises eight weeks of safe sex after return from zika areas  pic.twitter.com/aubjx0omn7
39230,wall st. edges up as spending data firms rate hike view 
39231,exclusive: westinghouse to get new site for indian nuclear plant - officials  
39232,authorities confiscate 40 tigers in raid on thailand's infamous 'tiger temple':   …
39233,"carl icahn acquires 'large position' in allergan, backs ceo "
39234,u.s. consumer spending surges; inflation creeping up  pic.twitter.com/brr6t7zvgr
39235,russia to turkey: withdraw your troops from iraq - ria cites lavrov  pic.twitter.com/f3ip00ozym
39236,‘the native american vote has become something that can tip elections’ – a closer look:  pic.twitter.com/4idepbcrtj
39237,native americans move to frontlines in battle over voting rights  pic.twitter.com/f49izdgvu7
39238,"the morning briefing: in falluja, no food, no water, no escape. read the headlines:  pic.twitter.com/dq3x5qisar"
39239,"a white house lock down, safe sex and zika, unions and verizon. the morning briefing:        pic.twitter.com/iyaqpyp3vx"
39240,this could be the country's first national monument honoring lgbt rights:   via .twitter.com/1kk77zvjic
39241,south korea reports latest in string of unsuccessful ballistic missile tests by the north:  pic.twitter.com/ygzikczlan
39242,$10: the cost of ‘three pounds of hamburger and some macaroni’ – or the cost of a vote?  pic.twitter.com/loolxvdgfk
39243,u.s. consumer spending posts biggest gain in more than six years  
39244,. breaks down iraq's control by faction:  pic.twitter.com/xqtmi7kt6f
39245,iraqi army pause at southern edge of falluja as is fights back  pic.twitter.com/8mvezqjfsy
39246,who advises eight weeks of safe sex after return from zika areas:  pic.twitter.com/4ffsuhrfpp
39247,this state-run newspaper says china will 'pressure' the u.s. on maritime issues: ttp://reut.rs/1xloddxpic.twitter.com/vm3nyer79k
39248,native americans move to frontlines in battle over voting rights 
39249,"facebook, twitter, youtube, microsoft back eu hate speech rules  pic.twitter.com/y2gvzrsnbz"
39250,"facebook, twitter, youtube, microsoft back eu hate speech rules:  pic.twitter.com/pats5i8rfk"
39251,animal rights activists briefly disrupt sanders' rally in california  pic.twitter.com/rb8uuxmckx
39252,iraqi army pause at southern edge of falluja as is fights back:  pic.twitter.com/ccovm3cllc
39253,"savchenko hailed in ukraine parliament, berates 'lazy schoolchildren' lawmakers  pic.twitter.com/kzkrrmjvb8"
39254,panasonic says it will stop making tv panels by end-september  pic.twitter.com/gcziz2w5vv
39255,deadly week in mediterranean as smugglers pack boats: unhcr  pic.twitter.com/ywhbs24wux
39256,deadly week in mediterranean as smugglers pack boats: unhcr 
39257,"china to 'pressure' u.s. on maritime issues, paper says  pic.twitter.com/tigmvpzoyx"
39258,"nestle, on health kick, moves into milk allergy testing  pic.twitter.com/e5ajseverr"
39259,"china to 'pressure' u.s. on maritime issues, paper says  "
39260,"u.s. oil rises, global crude weaker on strong middle east output  "
39261,vw profit gains as carmaker battles to overcome crisis  pic.twitter.com/dbqo3g9dq3
39262,vw profit gains as carmaker battles to overcome crisis  
39263,iraqi army pause at southern edge of falluja as is fights back vigorously  pic.twitter.com/lmrz05nuy3
39264,iraqi army pause at southern edge of falluja as is fights back vigorously  
39265,"good morning, north korea! defector preaches dangers of cult worship  pic.twitter.com/bwor6ssrip"
39266,goldman sachs raises odds of china share inclusion in msci indexes to 70 percent  pic.twitter.com/grhdhn7wg4
39267,china's hna to buy virgin stake as air new zealand looks to exit  pic.twitter.com/7e2i1nfzsn
39268,saudi says intercepts and destroys ballistic missile from yemen  pic.twitter.com/n8kbnimbag
39269,attempted north korea missile launch fails: south korea  pic.twitter.com/ttg0arbaek
39270,saudi says intercepts and destroys ballistic missile from yemen  
39271,at least four people rush stage during sanders' rally in california  pic.twitter.com/2mmb75almp
39272,sept. 11 suspects' treatment a focus in guantanamo hearing  pic.twitter.com/ynspjkpase
39273,at least four people rush stage during sanders' rally in california 
39274,asia shares firm but set for monthly loss  pic.twitter.com/qa7ivn87i5
39275,illinois democrats poised to defy governor's budget veto threat  pic.twitter.com/bfmboowpjp
39276,"asian shares wobble, on track for monthly loss  "
39277,china's xi says hopes to get philippines ties back on track  pic.twitter.com/tkqxnbgzqc
39278,rio de janeiro police arrest two men in gang-rape case  pic.twitter.com/dwv25pbxhw
39279,u.s. oil prices rise on start of summer driving season  pic.twitter.com/2x8liaaytr
39280,"fed, china fears force investors to check out of asia  pic.twitter.com/utehrijly6"
39281,attempted north korea missile launch fails: south korean official  pic.twitter.com/lnt0c5yqbh
39282,attempted north korea missile launch fails: south korean official  
39283,viacom's independent directors vow to fight ouster attempt  pic.twitter.com/cpzxg87sui
39284,no muslim family should engage in birth control: turkey's erdogan  pic.twitter.com/2cciiz314a
39285,brazil's anti-corruption minister quits over leaked recordings 
39286,sept. 11 suspects' treatment a focus in guantanamo hearing  pic.twitter.com/yyaizcfcw0
39287,sept. 11 suspects' treatment a focus in guantanamo hearing 
39288,heavy air strikes on syria's idlib kill and injure dozens: monitor  pic.twitter.com/lkq5wvrqwu
39289,illinois legislature overrides veto of bill to ease chicago pension payments 
39290,white house back to normal after security lockdown  pic.twitter.com/8kpmpaqsxj
39291,brother of paris attacker on trial over militant training  
39292,viacom's independent directors vow to fight ouster attempt 
39293,netanyahu says willing to discuss arab initiative for peace with palestinians  pic.twitter.com/igwjefpqys
39294,"verizon, unions agree to pay raises, new jobs to end strike  "
39295,"suspected shark attacks in florida, california over  holiday weekend  pic.twitter.com/tknomms0j9"
39296,netanyahu says willing to discuss arab initiative for peace with palestinians 
39297,brazil's temer pressed to drop anti-corruption minister  pic.twitter.com/zlloadq7wm
39298,petrobras ceo bendine offers resignation; replacement passes test  pic.twitter.com/udwa4eg40e
39299,ohio zoo defends shooting of gorilla after boy fell in enclosure  pic.twitter.com/soha0jneow
39300,ohio zoo defends shooting of gorilla after boy fell in enclosure  
39301,no muslim family should engage in birth control: turkey's erdogan  pic.twitter.com/mffa8nj9ui
39302,bodies of u.s. climbers left on tibetan peak out of respect  pic.twitter.com/bmwhzggmb6
39303,turkey's erdogan accuses russia of arming pkk militants  pic.twitter.com/8uqlz7pozc
39304,white house placed on partial security lockdown: official  pic.twitter.com/w72vlauiek
39305,white house placed on security lockdown: media  
39306,drowned baby picture captures week of tragedy in mediterranean  pic.twitter.com/y4dtick7nq
39307,"suspected shark attacks in florida, california over  holiday weekend  pic.twitter.com/e0cbicg4hi"
39308,leadership row in turkey's nationalist opposition helps erdogan  pic.twitter.com/yqgzdkewh1
39309,"suspected shark attacks in florida, california over holiday weekend  "
39310,leadership row in turkey's nationalist opposition helps erdogan 
39311,buoyant indycar geared up for challenge ahead  pic.twitter.com/c7q5dddw1a
39312,big cats removed from thailand's infamous tiger temple  pic.twitter.com/grmh2rukxy
39313,"mexican striker pulido rescued after kidnap, in good health:  ?pic.twitter.com/orgup7pcsw"
39314,"u.s. union say verizon to add 1,300 jobs, provide 10.9 percent pay hikes  pic.twitter.com/si9wbigw9p"
39315,somalia sentences two to life in prison for february airline blast  pic.twitter.com/wgqqvmmodf
39316,"mexican striker pulido rescued after kidnap, in good health  "
39317,bodies of u.s. climbers left on tibetan peak out of respect  pic.twitter.com/wmtmzgyciw
39318,somalia sentences two to life in prison for february airline blast 
39319,iraqi army storms to edge of islamic state-held falluja; fresh bombings hit baghdad  pic.twitter.com/fxaqlggvo4
39320,iraqi army storms to edge of islamic state-held falluja; fresh bombings hit baghdad  
39321,drowned baby picture captures week of tragedy in mediterranean  pic.twitter.com/gjj5hx4fgp
39322,drowned baby picture captures week of tragedy in mediterranean  
39323,"alibaba tells vendors to halt drug sales online, cites government rule change  pic.twitter.com/ma0tr1ovne"
39324,"alibaba tells vendors to halt drug sales online, cites government rule change  "
39325,philippine congress proclaims duterte winner of presidential election  pic.twitter.com/kjujiexg8c
39326,japan puts military on alert for possible north korea missile launch:  pic.twitter.com/krlkk0gpnt
39327,'tourists go home': spain tourism surge brings backlash  pic.twitter.com/xecnjurshh
39328,philippine congress proclaims duterte winner of presidential election:  ?pic.twitter.com/h0fn8ye8d5
39329,hopes and fears for jobs as afghan cement factory reopens  pic.twitter.com/7nmaxsarr7
39330,japan puts military on alert for possible north korea missile launch: nhk  
39331,how wellcome and gates charities profit from helping biotech:  pic.twitter.com/hnkqsyqjpy
39332,hopes and fears for jobs as afghan cement factory reopens  
39333,eu's juncker plans to visit russia in june  pic.twitter.com/g5uxukjgld
39334,fed's bullard says global markets seem well-prepared for summer rate hike:  ?
39335,how wellcome and gates charities profit from helping biotech  pic.twitter.com/zqxgchojus
39336,philippine congress proclaims duterte winner of presidential election  
39337,new photo of japanese hostage appears with message pleading for help  pic.twitter.com/5pk6cxktkd
39338,u.s.-led coalition troops seen near front line in new iraq offensive:  pic.twitter.com/7ih1ltvdqr
39339,"more than 20 killed in series of bombings in baghdad, according to police:  pic.twitter.com/jv1gw77fps"
39340,"oil prices dip on strong dollar, rising canadian output:  pic.twitter.com/uwsohzntag"
39341,u.s.-backed syrian alliance widens offensive near is capital  pic.twitter.com/o013cqsdcj
39342,"pope gives awards to richard gere, george clooney and salma hayek:  pic.twitter.com/v6q00zpjgt"
39343,boeing set to win $2.9 billion contract from uk mod: the telegraph  pic.twitter.com/nb7iept9dd
39344,u.s.-backed syrian alliance widens offensive near is capital  
39345,ngos say that between 700-900 migrants may have died at sea this past week:  pic.twitter.com/9khkts9if7
39346,turkish shelling kills 28 islamic state fighters north of aleppo: tv  pic.twitter.com/qpoavwkon5
39347,"a judge, called a ""hater"" by donald trump unseals documents in trump university case:  pic.twitter.com/tdkkd8pbdi"
39348,killing of gorilla to save boy at ohio zoo sparks outrage:  pic.twitter.com/q8q5o5wnhu
39349,hsbc boosts oversight of safety boxes in hong kong  pic.twitter.com/fg296qrm26
39350,'tourists go home': spain tourism surge brings backlash  pic.twitter.com/gu6onyeshw
39351,dalian wanda makes $4.4 billion offer to take hong kong-listed property arm private  pic.twitter.com/exw6krpoav
39352,"oil prices dip on strong dollar, rising canadian output  pic.twitter.com/jfelpsccfz"
39353,"noble group's ceo resigns in surprise move, to sell u.s. energy unit  pic.twitter.com/40esk9566m"
39354,"asia shares slip, dollar firm after yellen's hike remarks  pic.twitter.com/0hokqczw1t"
39355,new photo of japanese hostage appears with message pleading for help  pic.twitter.com/xehcevo5rz
39356,new photo of japanese hostage appears with message pleading for help  
39357,airasia has had $1 billion takeover offer for leasing unit: report  pic.twitter.com/jlidmgcdga
39358,syrian opposition negotiator quits after peace talks' failure  pic.twitter.com/swjetmwzcr
39359,fed's bullard says global markets seem well-prepared for summer rate hike  pic.twitter.com/9kokcmvjm4
39360,fed's bullard says global markets seem well-prepared for summer rate hike 
39361,"illinois governor blasts house budget, chicago mayor  pic.twitter.com/cgxrfey7pb"
39362,killing of gorilla to save boy at ohio zoo sparks outrage 
39363,"merkel, hollande together mark 100 years since verdun battle "
39364,china bets on duty-free paradise to keep luxury spenders at home  pic.twitter.com/h2htchdiqv
39365,rio de janeiro police search slums for suspects in gang-rape case  pic.twitter.com/8uwwbqg0jj
39366,"noble group says ceo resigns, sells u.s. energy unit  pic.twitter.com/w3i7xfos8t"
39367,brother of man killed in u.s. strike on taliban chief files police report  pic.twitter.com/5rpw9q6gr1
39368,judge criticized by trump unseals documents in trump university case  pic.twitter.com/c99qlofjlf
39369,"rossi rolls dice, hits jackpot with indy 500 win  pic.twitter.com/k7utbcrkpj"
39370,killing of gorilla to save boy at ohio zoo sparks outrage  pic.twitter.com/krdrkurzbq
39371,"rubio warms to trump, but won't be his vice president  pic.twitter.com/o3am97qsce"
39372,conagra foods stock seen rising 30 percent: barron's  pic.twitter.com/cfkfnmflag
39373,bourbon maker brown-forman shares seen expensive  pic.twitter.com/1qvpc9hjfp
39374,"against a backdrop of motorcycles, trump pledges to help veterans  pic.twitter.com/zynhvp91lp"
39375,rio de janeiro police scour slums for suspects in girl's gang rape  pic.twitter.com/rfnpiopyp7
39376,brother of man killed in u.s. strike on taliban chief files police report  pic.twitter.com/vnwjzkrzgc
39377,rio de janeiro police scour slums for suspects in girl's gang rape  
39378,judge criticized by trump unseals documents in trump university case  pic.twitter.com/s0uzgucy9e
39379,judge criticized by trump unseals documents in trump university case  
39380,brother of man killed in u.s. strike on taliban chief files police report  
39381,between 700-900 migrants may have died at sea this week: ngos  pic.twitter.com/ngixwjlggc
39382,killing of gorilla to save boy at ohio zoo sparks outrage  pic.twitter.com/geonf3mbif
39383,"rubio warms to trump, but won't be his vice president  pic.twitter.com/9tjaloqkuh"
39384,"two people, including one suspect, dead in houston shooting - police "
39385,"rubio warms to trump, but won't be his vice president "
39386,sri lanka face a battle after england enforce follow on  pic.twitter.com/tbag9mmajn
39387,hamilton ends long wait with monaco win  pic.twitter.com/qnqtsh1fyr
39388,five u.n. soldiers killed in central mali attack 
39389,"data analysis from paris raid on google will take months, possibly years: prosecutor  pic.twitter.com/nfdskvdqpz"
39390,south africa police deny gordhan inquiry moved to new unit  pic.twitter.com/mownd8smka
39391,"wentworth going back to original design, says tour chief  pic.twitter.com/oesufact0i"
39392,"jordan's king abdullah dissolves parliament, names caretaker pm  pic.twitter.com/szwinzzg3u"
39393,between 700-900 migrants may have died at sea this week: ngos  pic.twitter.com/bhdpityasb
39394,"uganda to halt military, security ties with north korea: south korea  pic.twitter.com/kt5s76zqcb"
39395,between 700-900 migrants may have died at sea this week: ngos  
39396,sources say late energy king mcclendon’s thunder stake could be ‘crown jewel’ to pay debts:  pic.twitter.com/jnvxji22fh
39397,"merkel, hollande together mark 100 years since verdun battle  pic.twitter.com/cgf9m5fzkr"
39398,new incentives needed to develop antibiotics to fight superbugs  pic.twitter.com/l2wecsqerd
39399,curry keen to avoid another game seven letdown  pic.twitter.com/1fnmllvjis
39400,"data analysis from paris raid on google will take months, possibly years: prosecutor  pic.twitter.com/xcuofujkfn"
39401,"data analysis from paris raid on google will take months, possibly years: prosecutor "
39402,prototype space station module inflated on nasa's second try  pic.twitter.com/gw3560hsa8
39403,turkey's new prime minister wins vote of confidence in parliament  pic.twitter.com/uix0t91ose
